chunk_id,book,page,chunk_index,char_count,token_count_est,word_count,has_newline,preview
357,Allana-Piza-YAzyk-telodvizhenij,132,0,205,51,30,False,"Если к вам пришел любитель сидеть на стуле «верхом», и его агрессивная манера раздражает вас, постар"
358,Allana-Piza-YAzyk-telodvizhenij,133,0,351,87,45,False,"Собирание Несуществующих Ворсинок Когда человек не согласен с мнением или отношением других людей, н"
359,Allana-Piza-YAzyk-telodvizhenij,133,1,507,126,78,False,"Человек, ощипывающий ворсинки, обычно сидит, отвернувшись от других, и смотрит в пол, а в это время "
360,Allana-Piza-YAzyk-telodvizhenij,133,2,241,60,35,False,"Поделитесь, пожалуйста». Откиньтесь назад на стул, ладони видимы, и подождите ответа. Если человек с"
361,Allana-Piza-YAzyk-telodvizhenij,134,0,323,80,45,False,"Жесты Головой Эта книга была бы не полной без обсуждения основных движений головы, из них два наибол"
362,Allana-Piza-YAzyk-telodvizhenij,134,1,501,125,67,False,"Исследования, проведенные с людьми от рождения глухими, немыми и слепыми, показывают, что они также "
363,Allana-Piza-YAzyk-telodvizhenij,134,2,309,77,41,False,"Аналогично, когда маленький ребенок сыт, он отворачивается от ложки, крутя головой из стороны в стор"
364,Allana-Piza-YAzyk-telodvizhenij,134,3,436,109,68,False,"Возьмите, к примеру, человека, который произносит: «Да, я понимаю вашу точку зрения» или «Мне очень "
365,Allana-Piza-YAzyk-telodvizhenij,135,0,447,111,63,False,Основные Положения Головы Существуют три основных положения головы. Первое — прямая голова (рис. 90)
366,Allana-Piza-YAzyk-telodvizhenij,135,1,488,122,75,False,"91). Чарльз Дарвин одним из первых заметил, что люди, как и животные, наклоняют голову в бок, когда "
367,Allana-Piza-YAzyk-telodvizhenij,135,2,510,127,80,False,"Когда обращаются к вам, все, что нужно вам сделать, это наклонить голову набок и время от времени ки"
368,Allana-Piza-YAzyk-telodvizhenij,136,0,475,118,67,False,"приходится выступать перед аудиторией, вы часто можете наблюдать, как все люди в зале могут сидеть с"
369,Allana-Piza-YAzyk-telodvizhenij,137,0,396,99,61,False,"Закладывание Рук за Голову Этот жест характерен для людей таких специальностей как бухгалтеры, юрист"
370,Allana-Piza-YAzyk-telodvizhenij,137,1,343,85,48,False,"Этот жест характерен также для «всезнаек», и многие люди раздражаются, когда кто нибудь демонстрируе"
371,Allana-Piza-YAzyk-telodvizhenij,137,2,507,126,75,False,"Человек на рис. 93. дополнительно к этому жесту заложил ногу на ногу в виде цифры ""4"", что указывает"
372,Allana-Piza-YAzyk-telodvizhenij,137,3,196,49,29,False,"Не могли бы вы прокомментировать эту проблему?» Затем откиньтесь на спинку стула, ладони оставьте в "
373,Allana-Piza-YAzyk-telodvizhenij,138,0,380,95,57,False,"свою позу, что в свою очередь вызовет изменение его отношения. Для этого можно взять какой нибудь пр"
374,Allana-Piza-YAzyk-telodvizhenij,138,1,374,93,56,False,"С другой стороны, если человек в позе «руки за голову» делает вам замечание или выносит взыскание не"
375,Allana-Piza-YAzyk-telodvizhenij,138,2,424,106,58,False,"Природа этого жеста неизвестна, но, вероятно, руки использу ются для образования воображаемого кресл"
376,Allana-Piza-YAzyk-telodvizhenij,138,3,104,26,15,False,В их присутствии те же самые управляющие пользовались набором покорно подчинительных и за щитных жес
377,Allana-Piza-YAzyk-telodvizhenij,139,0,387,96,52,False,Жесты Агрессивности и Готовности к Действиям Какие жесты используются в следующих ситуациях: ребенок
378,Allana-Piza-YAzyk-telodvizhenij,139,1,448,112,60,False,"Некоторые исследователи обозначают этот жест как «готовность», что в некотором отношении правильно, "
379,Allana-Piza-YAzyk-telodvizhenij,139,2,411,102,56,False,"Мужчины часто используют этот жест в присутствии женщин, чтобы продемонстрировать свое сексуально вы"
380,Allana-Piza-YAzyk-telodvizhenij,140,0,395,98,55,False,"Чтобы сделать правильные выводы относительно намерений человека, поставившего руки на пояс, необходи"
381,Allana-Piza-YAzyk-telodvizhenij,140,1,353,88,50,False,"Агрессивная поза при застегнутом пиджаке показывает сильное расстройство, в то время как расстегнуты"
382,Allana-Piza-YAzyk-telodvizhenij,141,0,338,84,42,False,"Жесты агрессивной готовности используются профессиональными манекенщицами, чтобы передать, что их од"
383,Allana-Piza-YAzyk-telodvizhenij,142,0,371,92,52,False,"Выражение Готовности у Сидячего Человека Один из наиболее ценных жестов, который можно научиться рас"
384,Allana-Piza-YAzyk-telodvizhenij,142,1,495,123,65,False,"Видеозапись страховых агентов, ведущих переговоры со своими клиентами, показала, что каждый раз, ког"
385,Allana-Piza-YAzyk-telodvizhenij,142,2,326,81,45,False,"Умение узнавать такие жесты как готовность не только помогает бизнесу, но и помогает привлечь как мо"
386,Allana-Piza-YAzyk-telodvizhenij,143,0,465,116,68,False,"Стартовая Поза Жесты готовности, сигнализирующие о желании закончить разговор или встречу, выражаютс"
387,Allana-Piza-YAzyk-telodvizhenij,144,0,411,102,51,False,Сексуальная Вызывающая Поза Сексуальная агрессивная поза выражается следующим жестом — большие пальц
388,Allana-Piza-YAzyk-telodvizhenij,144,1,442,110,66,False,"Мужчины используют этот жест, чтобы отметить свою территорию или показать другим мужчинам, что они и"
389,Allana-Piza-YAzyk-telodvizhenij,144,2,503,125,79,False,"они таким невербальным способом недвусмысленно сообщают женщине о том, что у них на уме. Эти жесты в"
390,Allana-Piza-YAzyk-telodvizhenij,145,0,446,111,68,False,"использующих характерные жесты — руки на бедрах и пальцы за пояс. Учитывая, что они оба несколько от"
391,Allana-Piza-YAzyk-telodvizhenij,146,0,134,33,24,False,"Если бы эти мужчины стояли прямо друг против друга, а ногами они плотно упирались бы в землю, драка "
392,Allana-Piza-YAzyk-telodvizhenij,147,0,427,106,69,False,Глава IX Сигналы глаз На протяжении многих веков человечество задумывалось над значением взгляда и е
393,Allana-Piza-YAzyk-telodvizhenij,147,1,440,110,61,False,"В своей книге «Выразительные глаза» Гесс говорит, что с помощью глаз передаются самые точные и откры"
394,Allana-Piza-YAzyk-telodvizhenij,147,2,455,113,64,False,"Когда человек возбужден, его зрачки расширяются в четыре раза против нормального состояния. Наоборот"
395,Allana-Piza-YAzyk-telodvizhenij,147,3,379,94,44,False,"Поэтому романтические свидания часто устраиваются в затемненных, плохо освещенных местах, что позвол"
396,Allana-Piza-YAzyk-telodvizhenij,148,0,289,72,42,False,"мужчины и женщины в сексуальной позе, их зрачки расширяются почти в 3 раза против нормального состоя"
397,Allana-Piza-YAzyk-telodvizhenij,148,1,377,94,52,False,"У маленьких и грудных детей зрачки больше, чем у взрослых, и их зрачки постоянно расширяются в прису"
398,Allana-Piza-YAzyk-telodvizhenij,148,2,458,114,68,False,"Например, если бы при игре в покер у соперника выпало четыре туза, его зрачки быстро бы расширились,"
399,Allana-Piza-YAzyk-telodvizhenij,148,3,505,126,72,False,"Несколько веков назад проститутки закапывали себе в глаза белладонну, чтобы заставить зрачки расширя"
400,Allana-Piza-YAzyk-telodvizhenij,149,0,506,126,83,False,"Поведение Глаз Основа для настоящего общения может быть установлена только тогда, когда вы общаетесь"
401,Allana-Piza-YAzyk-telodvizhenij,149,1,435,108,70,False,"Если взгляд человека встречается с вашими глазами более 2/3 времени, это может означать одно из двух"
402,Allana-Piza-YAzyk-telodvizhenij,149,2,418,104,61,False,"Это побуждает В думать, что он нравится А, поэтому В свою очередь полюбит А. Другими словами, чтобы "
403,Allana-Piza-YAzyk-telodvizhenij,149,3,501,125,75,False,"При переговорах никогда не следует надевать темные очки, потому что у других появится ощущение, что "
404,Allana-Piza-YAzyk-telodvizhenij,149,4,342,85,50,False,"Но важны не только долгота и частота взгляда, но и та географическая площадь лица и тела, на которую"
405,Allana-Piza-YAzyk-telodvizhenij,150,0,123,30,16,False,научиться следующей «технологии взгляда» и эффективно применять ее для улучшения характера вашего об
406,Allana-Piza-YAzyk-telodvizhenij,151,0,372,93,52,False,"Деловой Взгляд Ведя деловые переговоры, представьте, что на лбу вашего собеседника находится треугол"
407,Allana-Piza-YAzyk-telodvizhenij,152,0,339,84,46,False,"Социальный Взгляд Если ваш взгляд опускается ниже уровня глаз другого человека, создается атмосфера "
408,Allana-Piza-YAzyk-telodvizhenij,153,0,375,93,58,False,Интимный Взгляд Этот взгляд проходит через линию глаз и спускается ниже подбородка на другие части т
409,Allana-Piza-YAzyk-telodvizhenij,154,0,369,92,45,False,Взгляд Искоса Взгляд искоса используется для передачи интереса или враждебности. Если он сопровождае
410,Allana-Piza-YAzyk-telodvizhenij,155,0,488,122,75,False,"Выводы Большое значение для исхода встречи с глазу на глаз имеет та часть человеческого тела, на кот"
411,Allana-Piza-YAzyk-telodvizhenij,155,1,456,114,65,False,"Самым подходящим взглядом будет деловой взгляд, поскольку он может оказать сильное влияние на вашего"
412,Allana-Piza-YAzyk-telodvizhenij,155,2,509,127,76,False,"Если вы во время ухаживания будете пользоваться деловым взглядом, вы рискуете прослыть холодным и не"
413,Allana-Piza-YAzyk-telodvizhenij,156,0,440,110,67,False,"Прикрытые Веки Больше всего нас раздражают люди, которые во время разговора опускают веки. Этот жест"
414,Allana-Piza-YAzyk-telodvizhenij,156,1,494,123,71,False,"Предельная степень отключения может наступить, если человек закроет глаза и заснет, но это редко слу"
415,Allana-Piza-YAzyk-telodvizhenij,157,0,332,83,45,False,"Как Контролировать Взгляд Собеседника Имеет смысл поговорить сейчас о том, как контролировать взгляд"
416,Allana-Piza-YAzyk-telodvizhenij,157,1,491,122,72,False,"Если, например, вы показываете человеку ваше наглядное пособие и одновременно рассказываете о нем, о"
417,Allana-Piza-YAzyk-telodvizhenij,157,2,371,92,60,False,"110). Затем, отнимите ручку от наглядного средства и держите ее на линии ваших и его глаз (рис. 111)"
418,Allana-Piza-YAzyk-telodvizhenij,158,0,411,102,67,False,"Глава X Жесты и сигналы, характерные для процесса ухаживания У меня есть друг по имени Грэхэм, котор"
419,Allana-Piza-YAzyk-telodvizhenij,158,1,388,97,64,False,"Я видел даже, что он мог вернуться на вечеринку через час и повторить эту потрясающую процедуру два "
420,Allana-Piza-YAzyk-telodvizhenij,158,2,405,101,55,False,"Исследования, проведенные зоологами и учеными бихе виористами, по изучению процессов ухаживания сред"
421,Allana-Piza-YAzyk-telodvizhenij,158,3,496,124,66,False,"Например, самцы некоторых видов птиц ходят кругами вокруг самочки, издают различные звуки, нахохлива"
422,Allana-Piza-YAzyk-telodvizhenij,158,4,360,90,46,False,"Те, кто проявляя интерес, ответит ему соответствующими жестами сигналами ухаживания, невербально даю"
423,Allana-Piza-YAzyk-telodvizhenij,159,0,380,95,51,False,"к этим жестам, как они чувствительны почти ко всем жестам языка телодвижений. Мужчины же менее воспр"
424,Allana-Piza-YAzyk-telodvizhenij,159,1,423,105,57,False,"Мужчины же, напротив, описывали его как «агрессивного, неискреннего и высокомерного» человека, — это"
425,Allana-Piza-YAzyk-telodvizhenij,159,2,396,99,52,False,"Мы перечисляем сигналы, используемые особями обоего пола для завлечения потен циальных сексуальных п"
426,Allana-Piza-YAzyk-telodvizhenij,159,3,323,80,45,False,"Трудно объяснить, как и где мы учимся этим сигналам, но известна теория, согласно которой эти жесты "
427,Allana-Piza-YAzyk-telodvizhenij,159,4,427,106,59,False,"Он заметил, что мышечный тонус этого человека повышается: он как бы готовится к возможному сексуальн"
428,Allana-Piza-YAzyk-telodvizhenij,159,5,235,58,38,False,"Изменения происходят в тот момент, когда они подходят настолько близко друг к другу, чтобы встретить"
429,Allana-Piza-YAzyk-telodvizhenij,162,0,500,125,71,False,"Жесты, Используемые Мужчинами при Ухаживании Мужчина начинает прихорашиваться при виде женщины, кото"
430,Allana-Piza-YAzyk-telodvizhenij,162,1,443,110,63,False,"Он может также пригладить волосы, чтобы выглядеть привлекательнее. Самым агрессивным сексуальным про"
431,Allana-Piza-YAzyk-telodvizhenij,162,2,227,56,35,False,"Если он по настоящему заинтересован, зрачки его глаз будут расширяться. Часто он стоит держа руки на"
432,Allana-Piza-YAzyk-telodvizhenij,163,0,393,98,63,False,"или опирается о стену, он может вытянуть ноги, чтобы выделялась область гениталий. Когда, дело доход"
433,Allana-Piza-YAzyk-telodvizhenij,164,0,306,76,44,False,"Жесты и Сигналы, Используемые Женщинами для Завлечения Мужчин Женщины используют те же самые жесты п"
434,Allana-Piza-YAzyk-telodvizhenij,164,1,343,85,49,False,"Они могут также применять жест с закладыванием больших пальцев за пояс, который является чисто мужск"
435,Allana-Piza-YAzyk-telodvizhenij,165,0,169,42,25,False,"Встряхивание Волосами Делается резкое движение головой, чтобы отбросить волосы с лица или с плеч на "
436,Allana-Piza-YAzyk-telodvizhenij,166,0,415,103,53,False,"Демонстрация Запястья Женщина, заинтересованная в потенциальном сексуальном партнере, будет периодич"
437,Allana-Piza-YAzyk-telodvizhenij,166,1,110,27,12,False,"Демонстрация запястья и встряхивание волосами часто копируются гомосексуалистами, которые играют рол"
438,Allana-Piza-YAzyk-telodvizhenij,167,0,248,62,37,False,"Расставленные Ноги Ноги расставлены несколько шире, чем обычно, когда нет мужчины в поле зрения. Это"
439,Allana-Piza-YAzyk-telodvizhenij,168,0,202,50,23,False,"Покачивание Бедрами Бедра раскачиваются сильнее обычного, чтобы подчеркнуть прелести таза. Следующие"
440,Allana-Piza-YAzyk-telodvizhenij,169,0,335,83,49,False,"Взгляд Искоса Украдкой Слегка опустив веки, женщина смотрит на мужчину до тех пор, пока он не замети"
441,Allana-Piza-YAzyk-telodvizhenij,170,0,310,77,43,False,"Слегка Приоткрытый Рот, Влажные Губы Доктор Десмонд Моррис описывает этот жест как «передразнивание "
442,Allana-Piza-YAzyk-telodvizhenij,171,0,298,74,38,False,"Губная Помада Когда женщина сексуально возбуждена, ее губы, груди и половые органы становятся по раз"
443,Allana-Piza-YAzyk-telodvizhenij,172,0,211,52,28,False,"Поглаживание Предмета Цилиндрической Формы Такое поглаживание сигареты, ножки бокала для вина, пальц"
444,Allana-Piza-YAzyk-telodvizhenij,173,0,475,118,59,False,Взгляд Искоса из за Приподнятого Плеча Округленное приподнятое плечо является имитацией своей собств
445,Allana-Piza-YAzyk-telodvizhenij,174,0,473,118,67,False,"Женская Манера Скрещивания Ног Мужчины часто сидят с широко расставленными ногами, вызывающе демонст"
446,Allana-Piza-YAzyk-telodvizhenij,174,1,445,111,62,False,"Это очень свободная поза, исключающая всякие формальности и дающая возможность кокетливо обнажить ко"
447,Allana-Piza-YAzyk-telodvizhenij,174,2,94,23,13,False,"Этим жестом женщины подсознательно пользуются для того, чтобы привлечь к себе внимание. Доктор"
448,Allana-Piza-YAzyk-telodvizhenij,175,0,495,123,66,False,"Шефлен установил, что одна нога тесно прижимается к другой, чтобы создать ощущение повышенного мышеч"
449,Allana-Piza-YAzyk-telodvizhenij,178,0,482,120,64,False,Курение Процесс курения есть внешнее проявление внутреннего дисба ланса или конфликта внутри человек
450,Allana-Piza-YAzyk-telodvizhenij,178,1,400,100,55,False,"Если курильщик сгладит свое напряжение с помощью курения, то некурящий будет проделывать другие риту"
451,Allana-Piza-YAzyk-telodvizhenij,179,0,498,124,65,False,"Курильщики Трубок Курильщики трубок проделывают с ней множество манипуляций. Почистить трубку, зажеч"
452,Allana-Piza-YAzyk-telodvizhenij,179,1,252,63,34,False,"Похоже, что любители трубок являются людьми, склонными не принимать скоропалительных решений, умеющи"
453,Allana-Piza-YAzyk-telodvizhenij,180,0,371,92,44,False,"Любители Сигарет Как и курение трубки, курение сигареты является способом подавления внутреннего нап"
454,Allana-Piza-YAzyk-telodvizhenij,180,1,362,90,48,False,"Сигаретный ритуал включает постукивание, покручивание, помахивание сигаретой и другие мини жесты, ук"
455,Allana-Piza-YAzyk-telodvizhenij,180,2,484,121,69,False,"Положительно настроенный, уверенный в себе и самодовольный человек будет выпускать дым вверх почти п"
456,Allana-Piza-YAzyk-telodvizhenij,180,3,505,126,71,False,"В художественных фильмах глава уголовной шайки или банды рэкетиров обычно изображается как жестокий,"
457,Allana-Piza-YAzyk-telodvizhenij,180,4,498,124,77,False,"О том, настроен ли человек положительно или негативно можно судить и по скорости выдыхания дыма. Чем"
458,Allana-Piza-YAzyk-telodvizhenij,181,0,501,125,75,False,"выдать себя. Другие же любят блефовать и используют язык телодвижений для того, чтобы ввести в заблу"
459,Allana-Piza-YAzyk-telodvizhenij,181,1,368,92,58,False,"Прочитав эту главу, вы теперь знаете, что другим игрокам было бы лучше воздержаться от следующего хо"
460,Allana-Piza-YAzyk-telodvizhenij,181,2,220,55,33,False,"Наблюда тельный продавец, видя, что клиент выдыхает дым вниз в тот момент, когда он подходит к концу"
461,Allana-Piza-YAzyk-telodvizhenij,182,0,401,100,59,False,"Выдувание дыма через ноздри есть признак высокомерного, уверенного в себе человека. Струя в этом слу"
462,Allana-Piza-YAzyk-telodvizhenij,183,0,481,120,61,False,Курильщики Сигар Сигары всегда использовались как средство проявления своего превосходства и благопо
463,Allana-Piza-YAzyk-telodvizhenij,183,1,148,37,22,False,"Я недавно присутствовал на торжественном обеде, на котором предлагались сигары, и с интересом замети"
464,Allana-Piza-YAzyk-telodvizhenij,184,0,489,122,67,False,"Обычные Жесты, Характерные для Курящих Постоянное сбрасывание пепла с конца сигары или сигареты на п"
465,Allana-Piza-YAzyk-telodvizhenij,184,1,138,34,24,False,"Если вы заметили такой сигнал, следует взять ситуацию в свои руки и завершить разговор так, как будт"
466,Allana-Piza-YAzyk-telodvizhenij,185,0,506,126,72,False,"Манипулирование Очками Почти любое вспомогательное средство, используемое человеком, может разоблачи"
467,Allana-Piza-YAzyk-telodvizhenij,185,1,143,35,19,False,"Это значит, что сосание дужек очков является, фактически, утешительным жестом. Курильщики для этого "
468,Allana-Piza-YAzyk-telodvizhenij,186,0,403,100,56,False,"Способы Затянуть Время Как и курение трубки, сосание дужки очков, может использоваться для обдумыван"
469,Allana-Piza-YAzyk-telodvizhenij,186,1,495,123,78,False,"Когда вы наблюдаете такой жест сразу же после того, как спросили человека о его решении, лучше всего"
470,Allana-Piza-YAzyk-telodvizhenij,187,0,491,122,74,False,"Взгляд Поверх Очков В фильмах,, снятых в начале двадцатых годов, киноактеры использовали взгляд пове"
471,Allana-Piza-YAzyk-telodvizhenij,187,1,402,100,57,False,"Взгляд поверх очков может вам очень дорого обойтись, так как ваш собеседник неизбежно ответит на это"
472,Allana-Piza-YAzyk-telodvizhenij,187,2,134,33,21,False,"Его слушатель быстро усвоит, что когда очки сняты, он не должен прерывать собеседника, а когда очки "
473,Allana-Piza-YAzyk-telodvizhenij,189,0,298,74,42,False,"Территориальные Претензии Люди прислоняются к объектам или друг к другу для того, чтобы заявить свои"
474,Allana-Piza-YAzyk-telodvizhenij,189,1,415,103,62,False,"Например, если вы хотите сфотографировать вашего друга на фоне его новой машины, лодки, дома или еще"
475,Allana-Piza-YAzyk-telodvizhenij,189,2,476,119,72,False,"Влюбленные постоянно держатся за руки или обнимаются на людях в общественных местах, чтобы показать "
476,Allana-Piza-YAzyk-telodvizhenij,189,3,300,75,42,False,"Кроме такого откровенного вторжения на территорию и посягательства на собственность, как пользование"
477,Allana-Piza-YAzyk-telodvizhenij,190,0,315,78,51,False,"Как уже упоминалось выше, агент по продаже, пришедший на дом к клиенту, перед тем как сесть, должен "
478,Allana-Piza-YAzyk-telodvizhenij,190,1,358,89,55,False,"128, например, имеют привычку опираться на косяк двери, где бы они ни находились, и с самого начала "
479,Allana-Piza-YAzyk-telodvizhenij,191,0,120,30,19,False,"формируется в первые 90 секунд общения с ним, а у вас никогда не будет другой возможности произвести"
480,Allana-Piza-YAzyk-telodvizhenij,192,0,435,108,60,False,Жесты Собственника Постоянным использованием этих жестов грешат представители административного звен
481,Allana-Piza-YAzyk-telodvizhenij,192,1,409,102,62,False,"Закинутая на подлокотник стула нога говорит о праве этого человека на обладание как этим стулом, так"
482,Allana-Piza-YAzyk-telodvizhenij,192,2,464,116,64,False,"Возьмем такую конкретную ситуацию: у рядового служащего возникла проблема личного характера, и он на"
483,Allana-Piza-YAzyk-telodvizhenij,192,3,372,93,60,False,"В этот момент отношение босса к вашей проблеме резко изменилось, и он утратил к ней всякий интерес, "
484,Allana-Piza-YAzyk-telodvizhenij,192,4,383,95,57,False,"Возможно, он обдумал проблему своего сотрудника и решил, что она не представляет важности, может быт"
485,Allana-Piza-YAzyk-telodvizhenij,192,5,146,36,23,False,"Но когда подчиненный выйдет из кабинета, этот босс вздохнет облегченно и скажет самому себе: «Слава "
486,Allana-Piza-YAzyk-telodvizhenij,193,0,499,124,75,False,"Если стул босса не имеет подлокотника (что маловероятно, потому что такой стул обычно ставят для пос"
487,Allana-Piza-YAzyk-telodvizhenij,193,1,462,115,73,False,"Эти жесты могут быть крайне раздражающими во время переговоров, и обязательно нужно заставить челове"
488,Allana-Piza-YAzyk-telodvizhenij,193,2,96,24,17,False,"Если оба вы обладаете чувством юмора, вы можете сказать ему, что у него разошелся шов на брюках."
489,Allana-Piza-YAzyk-telodvizhenij,195,0,392,98,56,False,"Глава XIII Отзеркаливание В следующий раз, когда вы будете присутствовать на каком ни-будь официальн"
490,Allana-Piza-YAzyk-telodvizhenij,195,1,460,115,72,False,"С помощью этого средства один невербально говорит другому: «Как видите, я думаю так же, как вы, поэт"
491,Allana-Piza-YAzyk-telodvizhenij,195,2,466,116,69,False,"Как только один из них кладет руку в карман, другой повторяет его жест, и это копирование будет прод"
492,Allana-Piza-YAzyk-telodvizhenij,195,3,287,71,43,False,"Отзеркаливание имеет огромное значение, поскольку это один из способов показать собеседнику, что вы "
493,Allana-Piza-YAzyk-telodvizhenij,196,0,446,111,58,False,Если вы хотите установить полное взаимопонимание со своим подчиненным и создать непринужденную атмос
494,Allana-Piza-YAzyk-telodvizhenij,196,1,157,39,26,False,"Копирование его жестов и позы поможет вам расположить этого человека — к себе, поскольку он видит, ч"
495,Allana-Piza-YAzyk-telodvizhenij,197,0,489,122,68,False,"Главенствовать, брать над вами верх. Известно, что бухгалтеры, юристы и люди, занимающие руководящие"
496,Allana-Piza-YAzyk-telodvizhenij,197,1,410,102,69,False,"Главу группы можно определить по тому, что он, обычно, первым проходит в дверь, и сидит он, обычно, "
497,Allana-Piza-YAzyk-telodvizhenij,197,2,461,115,69,False,"Коммивояжерам, продающим на дому, можно посоветовать понаблюдать за жестами супружеской пары, в дом "
498,Allana-Piza-YAzyk-telodvizhenij,198,0,433,108,55,False,"Глава XIV Поклоны, ссутуливание, их зависимость от социального статуса Издавна стремление уменьшить "
499,Allana-Piza-YAzyk-telodvizhenij,198,1,507,126,81,False,"Тот, кто живет в фешенебельной квартире на крыше небоскреба, имеет больше власти, чем тот, кто живет"
500,Allana-Piza-YAzyk-telodvizhenij,198,2,492,123,63,False,"Женщина присядет в реверансе, когда приветствует монарха, а мужчины склоняют голову или снимают шляп"
501,Allana-Piza-YAzyk-telodvizhenij,198,3,484,121,58,False,"К сожалению, мало что может увеличить или уменьшить рост человека, поэтому рассмотрим некоторые поле"
502,Allana-Piza-YAzyk-telodvizhenij,198,4,121,30,19,False,"Водители в этой ситуации обычно не выходят из машины, а опускают стекло и приносят свои извинения за"
503,Allana-Piza-YAzyk-telodvizhenij,199,0,334,83,41,False,Отрицательные стороны такого невербального поведения: 1). Полицейский вынужден покинуть свою террито
504,Allana-Piza-YAzyk-telodvizhenij,199,1,483,120,64,False,"Учитывая, что в данной ситуации служебное положение пол ицейского существенно выше вашего, стереотип"
505,Allana-Piza-YAzyk-telodvizhenij,199,2,371,92,59,False,"3). Чтобы принизить свою личность, скажите, как глупо и безответственно вы поступили, а чтобы возвыс"
506,Allana-Piza-YAzyk-telodvizhenij,199,3,472,118,67,False,"Поведение такого рода говорит полицейскому, что вы не представляете для него опасности, и чаще всего"
507,Allana-Piza-YAzyk-telodvizhenij,199,4,293,73,42,False,"Успокоить сердитого покупателя было бы сложнее, если бы продавец оставался по свою сторону прилавка,"
508,Allana-Piza-YAzyk-telodvizhenij,200,0,335,83,46,False,"Интересно отметить, что существуют случаи, когда уменьшение тела может быть выражением превосходства"
509,Allana-Piza-YAzyk-telodvizhenij,200,1,231,57,32,False,"Важно помнить также, что на своей собственной территории, особенно дома, человек всегда чувствует се"
510,Allana-Piza-YAzyk-telodvizhenij,201,0,486,121,78,False,Глава XV Влияние на окружающих с помощью различных положений корпуса тела У вас никогда не было ощущ
511,Allana-Piza-YAzyk-telodvizhenij,201,1,409,102,60,False,"Поворот тела и направление носка ноги указывает на направление его мыслей, По ним можно определить, "
512,Allana-Piza-YAzyk-telodvizhenij,201,2,295,73,39,False,"Но только тогда, когда человек справа телом повернется к другому, может состояться беседа взаимозаин"
513,Allana-Piza-YAzyk-telodvizhenij,201,3,241,60,35,False,"Если во время беседы с глазу на глаз вы обратили внимание на такие сигналы, необходимо сделать что т"
514,Allana-Piza-YAzyk-telodvizhenij,203,0,482,120,70,False,"Углы и Треугольники. Открытые Позиции В предыдущей главе мы говорили о том, что физическое расстояни"
515,Allana-Piza-YAzyk-telodvizhenij,203,1,454,113,62,False,"Такая поза является невербальным приглашением к третьему человеку присоединиться к ним, встав на мес"
516,Allana-Piza-YAzyk-telodvizhenij,203,2,128,32,19,False,"Если в компанию принимается четвертый человек,, то образуется квадрат, а если пятый, то формируются "
517,Allana-Piza-YAzyk-telodvizhenij,204,0,479,119,70,False,"Закрытые Позиции Когда требуется установить отношения собственности или интим ности, то угол между т"
518,Allana-Piza-YAzyk-telodvizhenij,204,1,349,87,48,False,"Расстояние между двумя людьми, стоящими в закрытой позиции, обычно меньше, чем при открытой позиции."
519,Allana-Piza-YAzyk-telodvizhenij,205,0,308,77,43,False,"Способы Выражения Принятия или Непринятия Человека в Свой Круг Треугольная позиция как открытого, та"
520,Allana-Piza-YAzyk-telodvizhenij,205,1,509,127,77,False,"Если третье лицо хочет присоединиться к двум разговаривающим людям, стоящим в закрытой позиции, то с"
521,Allana-Piza-YAzyk-telodvizhenij,205,2,134,33,20,False,"139). Часто в начале разговора люди могут стоять в открытой треугольной позиции, но постепенно двое "
522,Allana-Piza-YAzyk-telodvizhenij,206,0,215,53,30,False,"позицию, тем самым исключая третьего из своей компании (рис. 139). Такое расположение сил в треуголь"
523,Allana-Piza-YAzyk-telodvizhenij,207,0,384,96,55,False,Как Поворотом Корпуса Тела Выражается Заинтересованность к Сидящему Рядом Человеку Если человек заин
524,Allana-Piza-YAzyk-telodvizhenij,207,1,421,105,64,False,"140. По мере того, как они начинают увлекаться друг другом, они начинают копировать движения и жесты"
525,Allana-Piza-YAzyk-telodvizhenij,208,0,494,123,78,False,"Как Провести Собеседование или Переговоры с Двумя Лицами Предположим, что вам, Мистеру К, нужно пров"
526,Allana-Piza-YAzyk-telodvizhenij,208,1,389,97,61,False,"Постарайтесь использовать простой, но высокоэффективный прием, помогающий включить человека в беседу"
527,Allana-Piza-YAzyk-telodvizhenij,208,2,207,51,31,False,"Этот прием позволяет мистеру В чувствовать, что он тоже вовлечен в разговор, а вам это поможет завое"
528,Allana-Piza-YAzyk-telodvizhenij,209,0,421,105,63,False,"Как Ступени Ног Выражают Заинтересованность Ноги чаще всего указывают направление, в котором человек"
529,Allana-Piza-YAzyk-telodvizhenij,209,1,502,125,77,False,"Вдруг вы замечаете интересную вещь — все трое мужчин стоят, повернув носок ноги в сторону женщины. Э"
530,Allana-Piza-YAzyk-telodvizhenij,209,2,100,25,15,False,"Вы также заметите, что она украдкой поглядывает на мужчину, стоящего с заложенными за пояс пальцами."
531,Allana-Piza-YAzyk-telodvizhenij,210,0,493,123,69,False,Расположение Участников при Общении в Положении Сидя Рассмотрим следующую ситуацию: вы занимаете рук
532,Allana-Piza-YAzyk-telodvizhenij,210,1,353,88,53,False,Как передать всю гамму этих нюансов с помощью положения корпуса тела? Сейчас не будем касаться метод
533,Allana-Piza-YAzyk-telodvizhenij,210,2,339,84,50,False,"2. Вашего подчиненного следует посадить на устойчивый стул без подлокотников, что позволит ему свобо"
